videoPlayCount,hashtags,url,locationName,videoViewCount,videoDuration,commentsCount,mentions,caption,timestamp,likesCount
,thisisnotjust,https://www.instagram.com/p/DJRdZc_tgrq/,,,,30,,"In need of some dinner inspo?

Try baking our salad potatoes in the air fryer for the ultimate creamy-on-the-inside, crunchy-on-the-outside texture!

Serve as a side dish or a sharing spread, topped with a creamy jalapeño, garlic, coriander and lime dressing it-s a MUST COOK this summer!

#thisisnotjust",2025-05-05T13:01:14.000Z,1557
,,https://www.instagram.com/p/DJMTvVwsLNH/,,,,24,ocadouk,"Scoop it, load it, love it  

From Top of the Chocs and Mighty Mocha Chocca to Trifle Caked Alaska and Movie Night Popcorn Flavour Ice Cream – these tubs are the main event. Big flavour energy, straight from your freezer, our Fully Loaded ice cream tubs = your new personality, grab a spoon and guard your tub as sharing is off the cards! 

Find our fully loaded ice cream tubs in your local M&S Foodhall or on @ocadouk",2025-05-03T13:00:40.000Z,2286
,,https://www.instagram.com/p/DJJoESBNjLq/,,,,22,,"With temperatures hotting up this week and BBQ dinners on the cards, there’s no better sidekick than Jersey Royals  

Hand selected by experts especially for M&S, they’re perfect for potato salads or simply served with a generous spread of butter and fresh chopped herbs. Their unique nutty, buttery texture makes them the ultimate BBQ side. PLUS, we have classic Jersey Royals, Baby Jersey Royals and Miniature Jersey Royals, so something to suit everyone! 

Find them in your local M&S Foodhall",2025-05-02T12:00:34.000Z,1028
65976.0,,https://www.instagram.com/p/DJEC_UdSGgv/,,14636.0,12.885,42,,"We’re ALL about that al fresco life now. 

Though we’ve paused taking orders via our website and app for now, you can still shop in store – our brilliant colleagues look forward to seeing you.",2025-04-30T08:00:43.000Z,869
654276.0,MyMarks,https://www.instagram.com/p/DJJW4VDv5aL/,,276123.0,21.081,408,stanleydru.,"Sun’s out, new ’fits out 
@stanleydru.
#MyMarks

Though we’ve paused taking orders via our website and app for now, you can still shop in store – our brilliant colleagues look forward to seeing you.",2025-05-02T09:31:05.000Z,3098
184542.0,MyMarks,https://www.instagram.com/p/DJLrSGiqXtz/,,68266.0,45.14,42,jennymogeystylist,"PSA: these are the accessories you *need* to know about.
@jennymogeystylist
#MyMarks

Though we’ve paused taking orders via our website and app for now, you can still shop in store – our brilliant colleagues look forward to seeing you.",2025-05-03T07:08:36.000Z,1615
,,https://www.instagram.com/p/DJHX_UwPKN2/,,,,261,ocadouk,"⭐️ New in the M&S Foodhall – a limited-edition teatime treat to commemorate the 80th Anniversary of V.E. Day, with 5% of sales donated to the Royal British Legion ✨

If you’re getting together with loved ones or neighbours, how about this beloved favourite inspired by a M&S recipe first sold over 60 years ago … 

Now, for a limited time only our Choc-o-Sandwich cake has been brought back to shelves under the much-loved St Michael brand, and in original style packaging. The cake offers a modern take on a customer favourite, with layers of fluffy Victoria sponge filled with rich strawberry jam and lashings of vanilla clotted cream buttercream, fully enrobed in thick, milk chocolate 

Find it in your local M&S Foodhall or on @ocadouk",2025-05-01T15:01:37.000Z,7300
51573.0,MyMarks​,https://www.instagram.com/p/DJJduY0PykN/,,10452.0,19.205,7,marksandspencer_alison,"​@marksandspencer_alison delving into the latest M&S beauty goodies. ​
#MyMarks​

Though we’ve paused taking orders via our website and app​
for now, you can still shop in store – our brilliant colleagues look forward to seeing you.​",2025-05-02T10:30:21.000Z,299
,thisisnotjust,https://www.instagram.com/p/DJKFD8VqRGq/,,,,5,ocadouk,"Bring the heat to BBQ season  

It’s the Grill trio you never knew you needed to spice up the summer season, and here are the 3 reasons your BBQ just levelled up…  

   Smashed Burgers – perfectly seasoned with cracked black pepper and sea salt. Get these thin, juicy patties onto a sizzling hot griddle to get
 that irresistible, caramelised crust and stack up those buns!     

 Our Best Ever Posh Dogs – an elevated, classic recipe made with British cherrywood smoked pork shoulder and an American-style smoky seasoning
 blend. Enjoy with lashings of ketchup and mustard for the ultimate comfort bite in every mouthful   

  Nduja King Prawn Skewers – specially selected for succulence and smothered in a hot and smoky Italian nduja paste with chilli, garlic and paprika. 

Summer has never tasted so good ☀️ 

Find our Grill range in your local M&S Foodhall or on  @ocadouk 

#thisisnotjust",2025-05-02T16:13:53.000Z,681
,,https://www.instagram.com/p/DJJF1EAKSpJ/,,,,1035,,An update from our CEO,2025-05-02T07:01:21.000Z,28995
51826.0,,https://www.instagram.com/p/DJGnxu_PYW2/,,9120.0,11.221,7,,"Here’s to making the most of these sun-soaked days  

Though we’ve paused taking orders via our website and app for now, you can still shop in store – our brilliant colleagues look forward to seeing you.",2025-05-01T08:00:30.000Z,560
,,https://www.instagram.com/p/DJE3eY6qHZ9/,,,,48,ocadouk,"The heatwave has officially arrived, so here are our top picks for sunny grilling this week ☀️
 
First up, this is not just a Posh Dog… this is Our Best Ever Posh Dog made with selected cuts of outdoor-bred British cherry wood smoked pork shoulder and a smoky American-style seasoning blend, and perfect with a drizzle of mustard  Or load up your buns with our trendy Smashed Burgers which go gorgeously caramelised and crisp when cooked 
 
For something a bit different, why not try our succulent and spicy ‘Nduja King Prawns Skewers , or our BBQ Chicken Flatties which use our smoky bittersweet Coffee BBQ Sauce. Both are perfect with a side of coleslaw and salad for an easy alfresco dinner.
 
Find them in your local M&S Foodhall or on @ocadouk",2025-04-30T15:38:57.000Z,1670
75702.0,,https://www.instagram.com/p/DJFjG0fJOvU/,,22175.0,13.307,9,marksandspencer_fizza,"Hello, sunshine – and hello to your fave new SPF. @marksandspencer_fizza 

Though we’ve paused taking orders via our website and app for now, you can still shop in store – our brilliant colleagues look forward to seeing you.",2025-04-30T22:00:40.000Z,260
124673.0,MyMarks​,https://www.instagram.com/p/DJG8Y0Kt53y/,,34747.0,10.612,49,juliasokele.​,"Put these looks on the guest list for your big bank holiday plans.​
@juliasokele.​ 
#MyMarks​
​
Though we’ve paused taking orders via our website and app​ for now, you can still shop in store – our brilliant colleagues look forward to seeing you.​
​",2025-05-01T11:00:45.000Z,1414
68891.0,MyMarks,https://www.instagram.com/p/DI8NvJ_isRv/,,16945.0,9.22,19,thandimaq.​,"Polka dots and bold red. Love that.​
​
@thandimaq.​
#MyMarks

Though we’ve paused taking orders via our website and app
for now, you can still shop in store – our brilliant colleagues look forward to seeing you.",2025-04-27T07:00:40.000Z,585
65695.0,,https://www.instagram.com/p/DI_AWN_ha3w/,,13909.0,11.866,25,,"In your sunshine era.

Though we’ve paused taking orders via our website and app for now, you can still shop in store – our brilliant colleagues look forward to seeing you.",2025-04-28T09:01:16.000Z,486
68492.0,MyMarks,https://www.instagram.com/p/DJBnmcptcal/,,19452.0,22.455,15,chloekathbutler.,"Bring that fresh spring feeling to the table with M&S x Kelly Hoppen.

@chloekathbutler. 
#MyMarks

Though we’ve paused taking orders via our website and app for now, you can still shop in store – our brilliant colleagues look forward to seeing you.",2025-04-29T09:23:03.000Z,442
,,https://www.instagram.com/p/DJCJ_XBMjZJ/,,,,38,ocadouk,"Need something cool to help you beat the heat this week?  

Well we’ve got the perfect packs of ice-cold comforts!
 
First up we have our Valencia Orange Juice Fruit Lollies, made with freshly squeezed orange juice for a refreshing, citrusy snack break. 

Or why not try Pineapple, Coconut & Lime, combining creamy coconut milk with zesty pineapple and lime juice – the perfect tropical treat! 

Find them in your local M&S Foodhall or on @ocadouk",2025-04-29T14:23:03.000Z,2932
150341.0,,https://www.instagram.com/p/DI5o_cAqlzA/,,44528.0,8.266,35,,"Woven pumps for warmer days? We’ll take them in both colours. 

Though we’ve paused taking orders via our website and app for now, you can still shop in store – our brilliant colleagues look forward to seeing you.",2025-04-26T07:01:08.000Z,1170
135092.0,MyMarks,https://www.instagram.com/p/DJBXU0mPTQG/,,48679.0,13.133,25,belle_lucia.,"How it feels when you find ’fits the whole family loves 

@belle_lucia.
#MyMarks

Though we’ve paused taking orders via our website and app for now, you can still shop in store – our brilliant colleagues look forward to seeing you.",2025-04-29T07:00:40.000Z,768
,,https://www.instagram.com/p/DI6EamuRy9_/,,,,24,,"Have you tried our Extra Crunchy Chicken yet? Make it into an easy, flavoursome dinner with our Korean 'Fried' Chicken Rice Bowl recipe!

Serve crispy, gochujang-drenched chicken bites with a quick, refreshing Korean-inspired slaw and sticky jasmine rice for the ultimate speedy midweek dinner. 

Enjoy with a bit of kimchi for an extra Korean kick!

Swipe for the full recipe and let us know if you'll be trying it below",2025-04-26T11:00:25.000Z,1913
88194.0,,https://www.instagram.com/p/DI8czSAqjhd/,,21439.0,79.481,38,kellyhoppen.​,"Home styling, à la @kellyhoppen.​

Though we’ve paused taking orders via our website and app for now, you can still shop in store – our brilliant colleagues look forward to seeing you.",2025-04-27T09:14:33.000Z,817
,MyMarks​,https://www.instagram.com/p/DI52qztsmwo/,,,,22,hattiebourn.,"When the dress code is swimwear  Swipe for cuteness.

@hattiebourn. 
#MyMarks​

Though we’ve paused taking orders via our website and app for now, you can still shop in store – our brilliant colleagues look forward to seeing you.",2025-04-26T09:00:18.000Z,1810
171163.0,MyMarks,https://www.instagram.com/p/DI_OBFphgk9/,,64797.0,29.0,56,ladyofthemanor77.,"Go from workouts to hangouts with Born and Sweaty Betty.
@ladyofthemanor77.
#MyMarks

Though we’ve paused taking orders via our website and app for now, you can still shop in store – our brilliant colleagues look forward to seeing you.",2025-04-28T11:01:13.000Z,751
,,https://www.instagram.com/p/DI8pMYotTWe/,,,,20,,"Surprise your friends and family with these mini baked Alaksas ❄️

This retro pudding is making a comeback –here’s our easy version to bring back a hit of nostalgia using our brand new I'm Fully Loaded Mighty Mocha Ice Cream!

For the chocolate and coffee lovers amongst you, this is one to try!

Swipe for the full recipe and let us know if you'll be trying it",2025-04-27T11:00:17.000Z,975
,,https://www.instagram.com/p/DI1YE3bKqwg/,,,,112,,"Have you spotted our NEW Kando Sushi range in store yet?! 

Crafted by our sushi experts, and inspired by Foodhall and restaurant faves! 

From classic flavours to our bold new Siracha Prawn Taco and Sushi Burrito, PLUS the Chicken Ceaser Dragon Roll inspired by our Foodhall best-selling wrap! There’s everything a sushi superfan could ever want!",2025-04-24T15:15:59.000Z,3728
72555.0,,https://www.instagram.com/p/DIyxlGgieBp/,,17213.0,11.413,7,,"In the spotlight: M&S x Kelly Hoppen.

Tap the basket in the bottom-left corner to shop",2025-04-23T15:01:34.000Z,327
138409.0,thisisnotjust,https://www.instagram.com/p/DI63MuYK_r6/,,39049.0,23.058,31,wrexham_afc,"This is not just a team … this is a history making team 
 
Congratulations @wrexham_afc on your back-to-back to BACK promotions, you’ve been WRE-lentless  From all of us at M&S Food! 

#thisisnotjust",2025-04-26T18:26:57.000Z,1852
439753.0,,https://www.instagram.com/p/DIyIVtXKwg6/,,142615.0,47.761,385,,"Ooof.
 
This is not just a viral pistachio chocolate bar. This is THE viral M&S Big Daddy Pistachio Bar, loaded with smooth pistachio crème, oozy caramel and crunchy roasted pistachio pieces.
 
Have you got your hands on a bar yet?",2025-04-23T09:01:33.000Z,8792
470115.0,MyMarks,https://www.instagram.com/p/DIy4c8Oo1Zg/,,200171.0,14.5,71,hattiebourn.,"There's no time for rain when these mini-me outfits need wearing.

@hattiebourn.
#MyMarks

Tap the basket in the bottom-left corner to shop",2025-04-23T16:01:32.000Z,3885
,,https://www.instagram.com/p/DIyBgPyNyWm/,,,,691,ocadouk,"⭐️ New in the M&S Foodhall – ready to go WILD? 
 
BIG news for lovers of all things PISTACHIO AND CHOCOLATE.
 
Save yourself the airfare to Dubai and get yourself down to your local Foodhall…our iconic Big Daddy Bar has been given a nutty new twist!
 
We’ve absolutely LOADED our chunky creamy milk chocolate bar with smooth pistachio crème, caramel and roasted pistachio pieces for an extra special M&S twist on the viral chocolate sensation.
 
Find it in your local M&S Foodhall or on @ocadouk NOW!",2025-04-23T08:01:03.000Z,15291
,,https://www.instagram.com/p/DIv_9VRM1h_/,,,,816,,A message from our CEO,2025-04-22T13:09:04.000Z,29524
284599.0,,https://www.instagram.com/p/DIyPwmWqM8i/,,96736.0,19.457,187,,"On the hunt for our viral Big Daddy Pistachio Bar?
 
Let us lead the way to pure pistachio chocolate perfection…
 
See you in the Foodhall soon?",2025-04-23T10:06:23.000Z,3543
66117.0,,https://www.instagram.com/p/DIyq2uqJplq/,,12512.0,6.0,6,,"Meet your newest 5K companions – Sweaty Betty, Puma and Goodmove. Shop them, and more, online at M&S.

Tap the basket in the bottom-left corner to shop",2025-04-23T14:02:54.000Z,258
,,https://www.instagram.com/p/DI4ExtGqwaD/,,,,47,,"A trend we’re absolutely on board with  

Our brand new individual serve Cornish Ice Cream pots come in creamy vanilla and rich chocolate, and are PERFECT topped with our ready to bake Belgian Chocolate Chunk Cookie Dough!

Dig down through oozy chocolate chip cookie dough into creamy Cornish ice cream  

Find the mini tubs in the grab and go ice cream freezer and our Belgian Chocolate Chunk Cookie Dough in selected stores now!

Will you be giving it a go?",2025-04-25T16:25:03.000Z,4564
,,https://www.instagram.com/p/DIzGX6xKahN/,,,,440,,An update from M&S,2025-04-23T18:02:49.000Z,8796
,,https://www.instagram.com/p/DI1JymlNf0C/,,,,37,,"If you’re after a sweet treat to whip up this weekend, this pistachio blondie recipe might just be the answer 

 You can serve them warm with our creamy Collection Pistachio Ice Cream for an even more decadent dessert.

Swipe for the full recipe and let us know if you’ll be giving these blondie bombshells a go?",2025-04-24T13:11:11.000Z,3088
,,https://www.instagram.com/p/DI3rv3-qSZA/,,,,885,,An update from M&S,2025-04-25T12:46:21.000Z,12116
69544.0,MyMarks,https://www.instagram.com/p/DIthFU-s8fT/,,16767.0,13.8,15,_notoverthehill_.,"You won’t find these exclusive Hush pieces anywhere else. 
@_notoverthehill_.
#MyMarks
Tap the basket in the bottom-left corner to shop",2025-04-21T14:01:07.000Z,374
,thisisnotjust,https://www.instagram.com/p/DItN1WQK0d0/,,,,13,,"It’s officially asparagus season so why not try our incredible Cacio e pepe butter beans with charred asparagus recipe! 
 
The flavours are inspired by cacio e pepe, though not in the traditional sense, our Collection giant butter beans are cooked until super-creamy with parmesan and black pepper then served with charred broccoli, our best in season British asparagus and a fiery chilli sauce ️
 
Plus you can swap the pecorino for a veggie alternative to make this dish vegetarian!
 
Let us know if you’ll be trying it in the comments! 

#thisisnotjust",2025-04-21T11:12:33.000Z,1000
73841.0,,https://www.instagram.com/p/DItTTvnKVr3/,,16759.0,7.766,4,,"What better way to spend your bank holiday than shopping Pai Skincare in our Beauty Hall?

P.S get 20% off all beauty products (you can thank us later )",2025-04-21T12:00:51.000Z,331
,,https://www.instagram.com/p/DIvzfG5uCpB/,,,,451,,"This is NUT your average announcement.

Tune in tomorrow for some BIG news…

Any guesses?",2025-04-22T11:20:08.000Z,8935
113695.0,MyMarks,https://www.instagram.com/p/DIoy7Srhmaa/,,39721.0,20.766,8,taffymsipa,"@taffymsipa says these are the pieces you need this spring – and who are we to argue? 

#MyMarks

Tap the basket in the bottom-left corner to shop",2025-04-19T18:01:14.000Z,569
135022.0,,https://www.instagram.com/p/DIv4gOetT9O/,,38322.0,60.0,7,"jordannorth1, chrisstark, cheftomkerridge","No one takes the picky tea crown quite like @jordannorth1 

This week on the Proper Tasty Pub Quiz, @chrisstark and @cheftomkerridge are joined by radio presenter and M&S picky bits number 1 fan, Jordan North. And it would be rude to chat anything other than his infamous picky tea, which he is CONVINCED he made famous!

Find the full episode where you usually get your podcasts ️",2025-04-22T12:04:22.000Z,625
55442.0,MyMarks,https://www.instagram.com/p/DItaQzehVp1/,,9330.0,13.839,7,christianptty,"So soft, so suede. Your feet will thank you.
@christianptty 
#MyMarks
Tap the basket in the bottom-left corner to shop",2025-04-21T13:01:31.000Z,250
131879.0,MyMarks,https://www.instagram.com/p/DIq-nprM3lY/,,44246.0,13.966,25,binkyfelstead.,"Butter yellow and powder blue – our new favourite colour combo looks good on you, @binkyfelstead.

#MyMarks
Tap the basket in the bottom-left corner to shop",2025-04-20T14:21:23.000Z,934
,,https://www.instagram.com/p/DIrzKxosL6i/,,,,8,,"We LOVE a foodie hybrid here at M&S, and this recipe for hot cross bun churros fingers is jumping straight to the top of our must-make list this Easter.

A finger-licking way to enjoy our Extremely Chocolatey Hot Cross Buns, we’ve sliced and tossed ours in butter then air-fried them, sprinkled them with a simple cinnamon sugar mix and dunked them straight into our High Protein Chocolate Spread.

Swipe for the full recipe and let us know if you’ll be giving this hot cross FUN treat a go?",2025-04-20T22:00:20.000Z,1655
238901.0,MyMarks,https://www.instagram.com/p/DIqTDqci9J-/,,105519.0,35.648,25,jackkinsey,"This tablescape from @jackkinsey is what Easter celebrations are made of. 
Wishing you a happy Easter 

#MyMarks

Tap the basket in the bottom-left corner to shop",2025-04-20T08:01:12.000Z,1501
93208.0,,https://www.instagram.com/p/DIrUCDqqdKE/,,22345.0,43.001,12,,"Five questions with Kelly Hoppen for your Easter Sunday. 

Tap the basket in the bottom-left corner to shop",2025-04-20T17:30:05.000Z,453
,,https://www.instagram.com/p/DIqMKzFtV7Z/,,,,36,,"Wishing all of our customers celebrating a very HAPPY EASTER from Percy Pig, Colin the Caterpillar, Spencer Bear, Flossie, Charlie, Chickita, Dougal and ALL of the crew here at M&S Food.

Happy egg hunting and happy Easter feasting!",2025-04-20T07:00:20.000Z,1634
387005.0,MyMarks,https://www.instagram.com/p/DIn7-UuoodQ/,,171179.0,14.933,69,lucy.nicholls_.,"BRB, just booking our flights...@lucy.nicholls_. #MyMarks

Tap the basket in the bottom-left corner to shop",2025-04-19T10:00:39.000Z,3104
83531.0,MyMarks,https://www.instagram.com/p/DIlP54YKFGc/,,27308.0,64.133,7,katieo.skin.,"Collagen 101 with @katieo.skin. PS., did you know we stock over 40 beauty brands and counting? 

FYI  There’s 20% off all beauty 

 #MyMarks",2025-04-18T09:01:56.000Z,441
168982.0,,https://www.instagram.com/p/DIjdoQfqWJL/,,53472.0,16.066,16,,"Who is READY for that last minute Easter shop?!  

From Hot Cross Buns to Easter Eggs, to Remarksable Value Milk, Butter and Eggs - we’ve got everything to get you set for the family this long weekend!

Head to your local M&S Foodhall now to pick up all your Easter essentials! ✨",2025-04-17T16:20:27.000Z,1349
69422.0,,https://www.instagram.com/p/DIlJdnvoceh/,,16475.0,7.177,7,rosiehw,"Friday lie in. @rosiehw does it again with this lacy set.
Tap the basket in the bottom left hand corner to shop",2025-04-18T08:00:45.000Z,454
,,https://www.instagram.com/p/DIn1GmzRPtk/,,,,3,,"A dress for every date in your diary ✅

Tap the basket in the bottom-left corner to shop",2025-04-19T09:00:17.000Z,512
261384.0,,https://www.instagram.com/p/DIoXzZvqR5p/,,83342.0,74.673,32,,"It may be simple, but we’re completely obsessed with our new British milk chocolate Easter egg.
 
Gently crack open this classic hollow egg and the possibilities to devour it are absolutely endless.
 
We’ve made four of our favourites into our very own Easter egg flight, featuring:
 
 No bake cheesecake with Percy Pig and his Chirping Chicks
 Chocolate brownie with rich chocolate sauce and Chicky Choccy Eggs
 S’mores with crushed biscuit, chocolate sauce and toasted marshmallows
 Pistachio with our creamy Collection ice cream and chocolate sauce
 
Let us know which you’re tucking into first and what other fillings we should try next?",2025-04-19T14:09:18.000Z,2561
71908.0,,https://www.instagram.com/p/DIjpUkqNgGu/,,18020.0,16.16,9,,"The Easter weekend is finally here! Get your table ready with a little help from Kelly Hoppen. 
Tap the basket in the bottom-left corner to shop",2025-04-17T18:00:36.000Z,418
62224.0,,https://www.instagram.com/p/DInuPjvoyEU/,,14494.0,18.731,8,,"Enough event-ready looks for even the most social of butterflies.

Tap the basket in the bottom-left corner to shop",2025-04-19T08:00:38.000Z,477
,,https://www.instagram.com/p/DIlyuKRt12k/,,,,63,ocadouk,"⭐️ New in the M&S Foodhall - Easter dessert dreams coming true 

After Our Best Ever Yule Log was such a festive hit, it was only right to give Easter some equally delicious dessert treatment!

Introducing the Easter Nest Chocolate Roulade, the sweet centrepiece your Easter table is craving 

It features a light, hand-rolled chocolate sponge, filled with velvety chocolate sauce and white chocolate mousse, topped with speckled eggs and a rich chocolate ganache...DELISH!

Find it in your local M&S Foodhall or @ocadouk now!",2025-04-18T14:01:01.000Z,3542
258545.0,MyMarks,https://www.instagram.com/p/DImQZ1oCsHA/,,88478.0,9.846,36,vanessroseblair,"Dressed to impress this weekend with @vanessroseblair 
#MyMarks 
Tap the basket in the bottom-left corner to shop",2025-04-18T18:20:33.000Z,1516
,,https://www.instagram.com/p/DIoJwGgNzvB/,,,,13,,"All the Easter joy…for under £5!

We’ve rounded up some of our favourite, incredible value Easter treats, perfect for little gifts or exciting egg hunt prizes.

From the sweetest of chews like our Colin the Caterpillar Woodland Egg-venture and Percy Pig and his Chirping Chips 

To the most delicious baked treats, like our Luxury Hot Cross Buns, Mini Easter Cupcakes and Mini Egg Hunt Colin the Caterpillar

Which are you adding to your basket this weekend?",2025-04-19T12:00:44.000Z,1660
53239.0,,https://www.instagram.com/p/DIikpp6Iqmf/,,12026.0,10.68,12,,"PSA: Our Beauty Discovery event is back and that means 20% off beauty. It’s time to restock.
Tap the basket in the bottom-left corner to shop",2025-04-17T08:00:44.000Z,262
,thisisnotjust,https://www.instagram.com/p/DIhBEZKNTU3/,,,,14,ocadouk,"⭐️ New in the M&S Foodhall – the most ADORABLE Biscuit tin EVER! 
 
SAY HELLO to our All Butter Shortbread Easter Bunny Tin, filled with our all butter egg shaped chocolate chip biscuits!
 
The perfect gift or sweet treat to tuck into this weekend, it’s one for all the family AND you can keep hold of the tin for some adorable decoration for next Easter!

Almost too cute to open … almost!

Find the tin in your local M&S Foodhall or on @ocadouk NOW 

#thisisnotjust",2025-04-16T17:30:11.000Z,1700
306116.0,thisisnotjust,https://www.instagram.com/p/DIjLbZJqjpV/,,109145.0,25.169,18,,"Looking for the perfect Easter gift? Why not make a little M&S Easter bundle in store for under £20!  

You can pick up Chipper Chick, Colin’s Woodland Egg-venture Sweets, Hoppy Easter Egg Hunt Tin, Mini Speckled Eggs, Extremely Chocolatey Hot Cross Buns and a Caramel Egg for just £17.50! A delicious Easter selection - all for under £20!

What’s going in your Easter Bundle? 

#thisisnotjust",2025-04-17T13:40:19.000Z,1985
,,https://www.instagram.com/p/DIgP02Fq8X8/,,,,10,"alexscott2., simonepowderly., kasiachin., indiaharl., thegeorgiaedit., shanie_ryan., byericamatthews.","In case you missed it… ✨ On Monday we celebrated the launch of our latest activewear campaign with some very special guests and M&S ambassador, @alexscott2. You can shop adidas, Sweaty Betty, New Balance, Puma, Goodmove and more at M&S via The Sports Edit.

@simonepowderly.
@kasiachin.
@indiaharl.
@thegeorgiaedit.
@shanie_ryan.
@byericamatthews.",2025-04-16T10:19:50.000Z,742
249321.0,MyMarks,https://www.instagram.com/p/DIi5YGQs2I-/,,120834.0,39.777,42,thegeorgiaedit.,"What’s the best compliment you’ve ever received? Drop it in the comments to get the good vibes flowing ✨
@thegeorgiaedit. 
#MyMarks
Tap the basket in the bottom-left corner to shop",2025-04-17T11:02:22.000Z,1303
62387.0,,https://www.instagram.com/p/DIirjA0IOwf/,,18601.0,40.052,3,,"The products on our beauty wish list, the M&S HQ edition. 
Tap the basket in the bottom-left corner to shop",2025-04-17T09:01:15.000Z,212
,,https://www.instagram.com/p/DIjXcwhKfzI/,,,,23,,"There’s still time to pick up our CUTEST Colin collab yet – Colin MEETS Flossy! 

The perfect dessert this Easter, our Limited Edition Colin the Caterpillar Meets Flossy the Highland Cow is made with our signature chocolate sponge, filled with chocolate buttercream and covered in milk chocolate, PLUS Flossy’s finished with a luscious coat of curly chocolate shavings.

Head to the M&S Foodhall now to pick up this ICONIC duo for the long weekend!",2025-04-17T15:24:10.000Z,2472
,thisisnotjust,https://www.instagram.com/p/DIgvCAKqlbv/,,,,75,ocadouk,"⭐ New in the M&S Foodhall – introducing Alphonso  

Almost too cute to eat – but luckily way too delicious to just look at – meet Alphonso our new chocolatey and fruity cheesecake chick! 

 Ideal for wrapping up the perfect Easter lunch, Alphonso is a Madagascan vanilla pud with tropical alphonso mango and passion fruit curd, coated in Belgian white chocolate and finished with meringue pieces and the sweetest white chocolate face. 

 Who will you be sharing a pack of these delicious desserts with this Easter? 

Find them in your local M&S Foodhall or on @ocadouk
NOW

#thisisnotjust",2025-04-16T14:52:31.000Z,4459
,MyJaeger,https://www.instagram.com/p/DIgUd2hRQ-w/,,,,30,claudiawinkle.,"Relaxed suits. Reinvented. 
@claudiawinkle.
#MyJaeger",2025-04-16T11:00:25.000Z,1827
60957.0,MyJaeger,https://www.instagram.com/p/DIgX6A3v3cJ/,,12980.0,7.7,7,claudiawinkle.,"We won't button up about this collab. Ever. @claudiawinkle. #MyJaeger

Tap the basket in the bottom-left corner to shop",2025-04-16T11:30:40.000Z,446
925663.0,"ad, thisisnotjust",https://www.instagram.com/p/DIb56GSt23C/,,502760.0,201.248,1299,marksandspencerfood,"Come shopping at M&S Food with me. 
Percy and I found a whole host of ‘succulent goodthings’ to eat as we chose all our Easter essentials for hosting family over the holidays. Here’s some of what we’ll be feasting on... 
 
British Slow Cooked Lamb Shanks Collection Rich & Fruity Hot Cross Buns La Balcone Rosé aka sunshine in a glass Easter Eggs for the children…of all ages!
And of course my own fabulous… Dame Joan Collins x M&S Vodka Martini Cocktail
 
(I promise I’ll try not to put ketchup on everything)! 

@marksandspencerfood #ad #thisisnotjust",2025-04-14T17:57:11.000Z,26240
85022.0,,https://www.instagram.com/p/DIeLOKcIQAP/,,25726.0,28.203,26,,"Easter entertaining, the Kelly Hoppen way 

Dinner set - T341222J
Candle holder - T272346M
Vase - T273931V
Wine glasses - T341442D
Tumblers - T341442A
Bowls - T341457C
Candle - T807003E
Runner - T342221D
Napkins - T342221A
Serve board - T341557B",2025-04-15T15:01:35.000Z,641
64760.0,MyMarks,https://www.instagram.com/p/DIgKIRZMBYA/,,15230.0,26.31,8,marksandspencer_alison.,"Sorry, we can’t hear you over the screams of “Have you seen these Easter nails?!”
@marksandspencer_alison.
#MyMarks",2025-04-16T09:30:19.000Z,325
356055.0,MyMarks,https://www.instagram.com/p/DIeEZP7P8ng/,,160783.0,161.466,346,inpolife,"We think @inpolife likes our new spring collection 
#MyMarks

Tap the basket in the bottom-left corner to shop",2025-04-15T14:03:00.000Z,6474
186098.0,,https://www.instagram.com/p/DIbiiPeKuFK/,,59019.0,41.377,49,,"Your step to step guide to cracking into our new Loaded Eggs…
 
Step 1: Crack it open
Step 2: Break it apart
Step 3: DEVOUR
 
But the big question is…which are you breaking open first? The Scrummy Bunny Munch with white chocolate coated toffee popcorn, speckled eggs, milk chocolate covered salted pretzels and jelly nuggets OR the Dippy Whippy with mallow & orange whips, orange speckled eggs and jelly pieces?",2025-04-14T14:29:45.000Z,2062
56253.0,,https://www.instagram.com/p/DIbubPGtEwm/,,10459.0,89.536,5,"wrexham_afc,","Which buns will come out on top? 
 
As part of our partnership with @wrexham_afc, we asked them to rate their fave M&S Hot Cross Buns, and an unsung hero came out on top! 
 
Have you tried the winner yet?",2025-04-14T16:12:11.000Z,247
77986.0,MyMarks,https://www.instagram.com/p/DIdo1W-s-BT/,,23368.0,30.666,8,raisingyoungones.,"Chocolate eggs for breakfast? It must be the Easter holidays. 

@raisingyoungones.
#MyMarks 

Tap the basket in the bottom-left corner to shop",2025-04-15T10:01:09.000Z,602
,thisisnotjust,https://www.instagram.com/p/DIeR0xYKrqJ/,,,,302,,"⭐️ New in the M&S Foodhall – this gorgeous new rosé is giving us butterflies! 
 
Say hello to the one and only Lady A – the iconic pink wine created by Soho House in collaboration with the prestigious Château La Coste in Provence, and known for being the favourite of many a celebrity! 
 
It’s safe to say one sip of this VIP rosé will transport you straight to the sunny Côte d’Azur ☀ With refreshing flavours of citrus, pink grapefruit, peach and raspberry, it’s as delicious enjoyed on its own as it is served with food! 

#thisisnotjust",2025-04-15T15:58:49.000Z,5202
